taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba	county	unknown
Asclepias_speciosa	303	0.57	0.0	1.0	0.57	0.95	0.6	0.83	0.0	0.0	1.0	0.5	0.5	0.24	0.0	0.52	0.0	0.0	0.76	0.67	0.0	0.0	0.0	0.67	0.13	0.0	0.63	0.64	0.0	0.0	0.7	0.0	0.5	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.53	0.6	0.0	0.0	0.0	1.0	0.43	0.5	0.82	0.0	0.0	0.21	1.0	0.0	0.0
Collinsia_sparsiflora	171	0.58	0.0	0.0	1.0	0.82	1.0	0.86	0.3	0.0	0.0	0.0	0.67	0.67	0.0	0.0	0.0	0.0	0.82	0.0	0.0	0.0	1.0	0.5	0.33	0.0	0.0	0.0	0.0	0.62	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.4	0.0	0.0	0.33	0.0	0.0	1.0	0.0	0.0	0.2	0.43	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	1.0
Howellanthus_dalesianus	45	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.79	0.0	0.0	0.0	0.0	0.0	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lessingia_leptoclada	625	0.44	0.0	0.0	0.4	0.0	0.73	0.0	0.0	0.0	0.5	0.46	0.0	0.0	0.0	0.0	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.34	0.32	0.14	1.0	0.0	0.0	0.0	0.8
Eschscholzia_californica	3075	0.55	0.48	0.57	0.5	0.56	0.63	0.4	0.44	0.33	0.53	0.34	0.44	0.37	0.0	0.56	0.46	0.67	0.34	0.47	0.55	0.31	0.31	0.43	0.42	0.6	0.38	1.0	0.33	0.38	0.67	0.58	0.42	0.27	0.0	0.98	0.5	0.47	0.63	0.86	0.65	0.48	0.5	0.35	0.59	0.44	0.0	0.55	0.5	0.0	0.1	0.67	0.43	0.67	0.4	0.33	0.44	0.36	0.5	0.0	0.57	0.5	0.0	0.0	0.0
Rumex_fueginus	194	0.43	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.18	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.83	0.14	0.0	0.52	0.0	0.52	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
Stanleya_elata	117	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligomeris_linifolia	757	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.54	0.55	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.95	0.0	0.0	0.85	0.75	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0	0.0
Utricularia_gibba	64	0.75	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.0	0.0	0.0	0.0	0.0	0.0
Agoseris_monticola	393	0.57	0.0	0.63	0.0	0.71	0.0	0.0	0.0	0.0	0.4	0.56	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.67	0.0	0.62	0.0	0.0	0.0	0.0	0.11	0.65	0.0	0.0	0.54	0.0	0.67	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.66	0.7	0.0	0.0	0.0	0.0	0.0	0.0
Triteleia_dudleyi	57	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.64	1.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ivesia_patellifera	17	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pectocarya_pusilla	243	0.7	0.0	0.0	0.0	1.0	1.0	0.9	0.75	1.0	0.57	0.82	1.0	0.0	0.0	0.0	1.0	0.0	0.7	0.0	0.0	0.67	0.0	0.67	0.82	1.0	0.0	0.0	0.8	0.56	0.8	0.0	0.33	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.42	0.63	0.0	0.33	0.0	0.0	0.8	0.0	0.33	1.0	1.0	0.5	0.0	0.83	0.29	0.25	0.88	0.0	0.0	0.0	0.0	0.0	0.0
Phacelia_inundata	30	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Collinsia_tinctoria	415	0.65	0.0	0.0	0.67	0.91	0.7	0.0	0.56	0.0	0.72	0.67	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.74	0.0	0.52	0.67	0.0	0.0	0.0	0.0	0.5	0.43	0.0	0.92	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	0.0	0.0	0.71	0.0	1.0	0.79	0.0	0.67	0.53	0.0	0.0	0.0	0.75	0.0	0.0
Mimulus_torreyi	436	0.6	0.0	0.6	0.67	0.74	0.67	0.0	0.0	0.0	0.7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.63	0.0	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	0.79	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	0.33	1.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0
Dudleya_candelabrum	51	0.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plagiobothrys_shastensis	77	0.79	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	1.0	0.0	0.88	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxytheca_dendroidea	57	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Juncus_howellii	144	0.83	0.0	0.0	0.0	0.86	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	1.0	0.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.85	0.0	0.0	0.0	0.0	0.88	0.59	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Calamagrostis_purpurascens	190	0.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.87	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.67	1.0	0.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	1.0	0.0	0.95	0.92	0.0	0.0	0.0	0.0	0.0	0.0
Ericameria_cuneata	228	0.89	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.93	0.97	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.96	0.0	0.0	1.0	0.71	0.0	0.0	0.5	0.0	0.79	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.67	0.0	0.78	0.0	0.0	0.0	0.0
Lupinus_leucophyllus	87	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.59	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Distichlis_littoralis	143	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
Draba_carnosula	15	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mimulus_bicolor	330	0.69	0.0	0.0	0.79	0.83	0.65	1.0	0.0	0.0	0.64	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.62	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.73	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.5	1.0	0.0	0.0	0.0	0.0	0.58	0.64	0.42	0.76	0.0	0.0	0.0	1.0	0.0	0.0
Balsamorhiza_sericea	19	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erigeron_filifolius	95	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.65	0.0	0.0	0.0	0.0	0.0	1.0	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thysanocarpus_rigidus	5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mimulus_fremontii	249	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.33	0.25	0.83	0.0	0.0	0.0	0.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.76	0.69	0.0	0.0	0.13	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.75
Apiastrum_angustifolium	963	0.82	0.86	0.0	0.0	0.0	1.0	1.0	0.57	0.0	0.0	0.82	0.67	0.0	1.0	0.0	0.92	0.0	0.92	0.0	0.75	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.5	0.75	0.0	0.76	0.0	0.0	0.0	0.96	0.0	0.44	0.84	0.94	0.0	0.0	0.67	0.5	0.77	0.63	0.0	1.0	0.0	0.0	0.0	0.8	0.56	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.0	0.0	0.0	0.0
Antirrhinum_kingii	75	0.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Heuchera_maxima	110	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Astrolepis_cochisensis	58	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lupinus_antoninus	21	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Erigeron_serpentinus	6	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ivesia_santolinoides	476	0.55	0.0	0.19	0.6	0.0	0.0	0.0	0.0	0.0	0.36	0.64	0.0	0.0	0.0	0.59	0.52	0.0	0.0	0.0	0.73	0.74	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.7	0.0	0.49	0.0	0.0	0.0	0.0
Arctostaphylos_manzanita	617	0.86	0.0	0.0	0.69	1.0	0.5	1.0	0.86	1.0	1.0	1.0	1.0	0.97	0.0	0.0	0.0	0.0	0.89	0.0	0.0	0.0	1.0	0.0	0.92	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8	0.0	1.0	0.93	0.8	0.0	1.0	0.86	0.88	1.0	0.5	0.0	0.0	0.75	0.0	0.0	0.0
Gentiana_fremontii	38	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atriplex_lentiformis	483	0.89	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6	0.0	0.0	0.89	0.89	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.44	0.0	1.0	0.96	0.0	0.0	0.9	0.0	0.0	0.0	0.98	1.0	1.0	0.98	0.94	0.0	1.0	0.36	0.0	0.98	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.68	1.0	0.0	0.0	0.0
Psilocarphus_tenellus	857	0.58	0.61	0.0	0.2	0.67	0.63	0.87	0.53	0.0	0.63	0.8	1.0	0.39	0.0	0.0	0.0	0.0	1.0	0.75	0.38	0.33	0.17	0.5	0.31	0.67	1.0	0.0	0.47	0.75	0.45	0.8	0.67	0.4	0.0	1.0	1.0	0.5	1.0	0.85	0.7	0.0	0.52	0.4	0.71	0.55	0.0	0.63	0.33	0.5	0.0	0.75	0.21	0.63	0.5	0.86	0.43	0.27	0.45	0.0	0.92	0.86	1.0	0.0	0.0
Eriogonum_polypodum	82	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eriogonum_clavatum	176	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.67	0.82	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.16	0.75	0.88	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.0	0.0	0.0
Geranium_bicknellii	35	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stephanomeria_cichoriacea	340	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.86	0.0	0.0	0.0	1.0	0.0	0.25	0.69	0.86	0.0	0.0	0.41	0.0	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0
Trifolium_grayi	103	0.49	0.5	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.54	0.75	0.0	0.0	0.0	0.76	0.0	0.0	0.0	1.0	0.22	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
Lithophragma_parviflorum	336	0.4	0.6	0.0	0.0	0.89	0.5	1.0	0.0	0.33	0.22	0.17	0.6	0.0	0.0	0.0	0.41	0.0	0.71	0.25	1.0	0.0	1.0	0.67	0.17	1.0	0.52	0.0	0.0	0.0	0.0	0.0	0.57	0.11	0.0	1.0	1.0	0.12	1.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.43	0.0	0.0	0.33	0.0	0.67	0.2	0.14	0.22	0.2	0.33	1.0	0.0	0.0	0.0
Persicaria_hydropiperoides	258	0.5	0.0	0.0	1.0	0.75	0.0	0.0	0.5	1.0	1.0	0.13	1.0	0.0	0.5	0.0	0.5	0.25	0.18	0.0	0.78	1.0	0.17	1.0	0.14	0.54	0.0	0.0	0.0	1.0	0.0	0.67	0.0	0.0	0.0	0.8	0.57	0.0	0.53	1.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	1.0	0.0	0.15	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phacelia_stebbinsii	40	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lomatium_californicum	269	0.67	1.0	0.0	0.0	0.0	0.0	0.86	1.0	1.0	0.0	0.33	0.0	0.43	0.0	0.0	0.92	0.0	0.93	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.64	0.52	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.45	0.0	0.89	0.4	0.0	0.0	1.0	0.0	0.41	0.87	0.33	0.0	0.0	1.0	0.58	0.0	0.0	0.0	0.5	0.63	0.0	0.0	0.0
