taxon	total number of records	% total geocoded	Alameda	Alpine	Amador	Butte	Calaveras	Colusa	Contra Costa	Del Norte	El Dorado	Fresno	Glenn	Humboldt	Imperial	Inyo	Kern	Kings	Lake	Lassen	Los Angeles	Madera	Marin	Mariposa	Mendocino	Merced	Modoc	Mono	Monterey	Napa	Nevada	Orange	Placer	Plumas	Plumas or Sierra	Riverside	Sacramento	San Benito	San Bernardino	San Diego	San Francisco	San Joaquin	San Luis Obispo	San Mateo	Santa Barbara	Santa Clara	Santa Clara/Santa Cruz county line	Santa Cruz	Shasta	Sierra	Siskiyou	Solano	Sonoma	Stanislaus	Sutter	Tehama	Trinity	Tulare	Tuolumne	Unknown	Ventura	Yolo	Yuba
Sclerocactus	56	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Danthonia	1759	0.9	0.89	1.0	1.0	0.98	1.0	1.0	0.86	0.97	0.97	0.84	1.0	0.99	0.0	0.91	0.0	0.0	0.95	0.87	0.0	0.9	0.95	0.82	0.92	0.0	0.83	0.89	0.93	1.0	0.95	0.0	0.98	0.96	0.0	1.0	0.0	1.0	0.93	0.91	0.83	1.0	0.64	0.9	0.83	0.0	0.0	0.95	0.88	1.0	0.92	1.0	0.79	0.0	0.0	0.82	0.9	0.8	0.91	0.04	1.0	1.0	1.0
Muhlenbergia	5247	0.9	1.0	0.91	0.68	1.0	0.83	1.0	0.0	1.0	0.97	0.8	1.0	1.0	1.0	0.86	1.0	0.0	0.83	0.91	0.99	0.82	0.0	0.76	0.8	0.17	0.84	0.89	0.89	1.0	0.98	0.97	0.98	0.92	0.0	0.95	1.0	0.84	0.99	0.91	0.0	0.88	0.5	0.0	0.88	0.0	0.0	1.0	0.79	1.0	0.83	0.0	1.0	0.23	0.75	1.0	0.88	0.81	0.87	0.16	0.84	1.0	1.0
Carpenteria	135	0.79	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudognaphalium	6822	0.66	0.43	0.57	0.54	0.72	0.55	1.0	0.63	0.06	0.61	0.44	1.0	0.31	0.75	0.5	0.45	0.0	0.88	0.43	0.57	0.53	0.35	0.53	0.34	1.0	0.5	0.27	0.47	0.51	0.42	0.84	0.92	0.38	0.0	0.95	0.75	0.43	0.8	0.92	0.46	0.57	0.54	0.41	0.69	0.47	0.0	0.82	0.46	0.13	0.28	0.71	0.29	0.5	0.56	0.75	0.28	0.33	0.31	0.07	0.89	0.8	1.0
Bernardia	84	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	1.0	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stipa	12736	0.89	0.81	0.93	0.73	0.97	0.89	1.0	0.77	0.94	0.96	0.93	0.95	0.98	0.95	0.83	0.98	1.0	0.93	0.92	0.98	0.67	0.92	0.75	0.89	0.5	0.89	0.92	0.89	1.0	0.98	0.99	0.95	0.96	0.0	0.96	1.0	0.79	0.97	0.91	0.85	1.0	0.46	0.88	0.83	0.77	0.0	0.84	0.84	0.99	0.93	0.91	0.83	0.42	1.0	0.97	0.96	0.8	0.87	0.08	0.8	0.98	1.0
Harmonia	260	0.93	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.83	0.0	0.0	0.93	0.86	0.0	0.0	0.0	0.0	0.0	0.0
Sanguisorba	29	0.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaphalis	888	0.52	0.79	0.6	0.67	0.63	0.0	0.0	0.0	0.32	0.7	0.42	0.0	0.38	0.0	0.33	0.0	0.0	0.0	1.0	0.5	0.55	0.47	0.6	0.32	0.0	0.0	0.8	0.57	0.0	0.46	0.0	0.95	0.7	0.0	0.0	0.0	0.0	0.55	0.0	0.72	0.0	0.83	0.37	0.58	0.0	0.0	1.0	0.63	0.33	0.28	0.0	0.5	0.0	0.0	0.44	0.24	0.57	0.64	0.1	0.0	0.0	0.0
Mortonia	122	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Almutaster	38	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anisocoma	830	0.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.53	0.66	0.0	0.0	0.71	0.72	0.67	0.0	0.0	0.0	0.0	0.0	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.84	0.86	0.0	0.0	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	0.0	0.4	0.0	0.0
Lilaeopsis	77	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.5	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stuckenia	541	0.62	0.44	0.0	0.0	0.78	0.0	1.0	0.42	1.0	1.0	0.0	0.67	0.73	0.92	0.5	0.17	0.0	0.0	0.73	0.45	0.0	1.0	1.0	0.45	0.6	0.39	0.4	0.56	1.0	0.0	0.67	0.0	0.0	0.0	1.0	0.0	1.0	0.95	0.85	0.75	0.0	0.71	0.67	0.67	0.83	0.0	1.0	1.0	1.0	0.25	0.5	0.0	0.0	1.0	1.0	0.0	0.5	1.0	0.0	0.94	0.0	0.0
Linnaea	221	0.77	0.0	0.0	0.0	0.89	0.0	0.0	0.0	0.87	1.0	0.0	1.0	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.75	0.69	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	1.0
Baileya	1224	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85	0.39	0.6	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	0.89	0.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Smilax	130	0.65	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59	0.0	0.74	0.0	0.0	0.0	0.0	0.8	0.68	0.0	0.0	0.0	0.0	0.0	0.0
Stemodia	67	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dryopteris	1805	0.64	0.5	0.0	0.43	0.79	0.67	0.0	0.78	0.09	0.89	0.36	0.0	0.21	0.0	0.0	0.38	0.0	0.82	0.0	0.65	0.0	0.51	0.49	0.42	0.0	0.0	1.0	0.4	0.38	0.6	0.78	1.0	1.0	0.0	0.99	0.0	0.67	0.84	0.87	1.0	0.0	0.72	0.56	0.72	0.53	0.0	0.87	0.0	0.0	0.23	0.33	0.33	0.0	0.5	0.0	0.67	0.33	0.22	0.11	0.77	1.0	0.75
Lastarriaea	393	0.65	0.0	0.0	0.0	0.0	0.5	0.0	0.43	0.0	0.0	0.64	0.0	0.0	0.0	0.0	0.32	1.0	0.0	0.0	0.59	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.92	0.0	1.0	0.6	0.89	0.0	0.0	0.74	0.0	0.63	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0
Aristida	2632	0.92	0.0	0.0	0.67	0.95	0.33	0.78	0.0	1.0	0.93	0.47	0.94	0.81	0.98	0.85	0.96	0.0	1.0	0.0	0.95	0.75	0.0	0.0	1.0	0.6	0.63	0.89	1.0	0.0	0.75	0.89	0.88	0.0	0.0	0.95	0.95	1.0	0.98	0.89	0.0	1.0	0.68	0.0	0.98	0.0	0.0	0.0	0.8	0.0	0.5	0.78	0.8	0.29	0.67	1.0	0.0	0.3	1.0	0.42	0.86	0.12	1.0
Bowlesia	777	0.73	0.57	0.0	0.5	0.0	1.0	0.0	0.68	0.0	0.0	0.6	1.0	1.0	0.0	0.0	0.67	0.0	0.5	0.0	0.48	0.33	0.5	1.0	0.0	1.0	0.0	0.0	0.41	0.0	0.0	0.81	0.0	0.0	0.0	0.99	0.0	0.7	0.91	0.89	0.67	1.0	0.68	0.46	0.81	0.47	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.67	0.0	0.0	0.0	0.67	0.0	0.0	0.85	0.0	0.0
Coptis	36	0.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tuctoria	213	0.77	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.69	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.6	0.0	0.71	0.0	1.0	0.0	0.0	0.0	0.5	0.0
Malvella	527	0.7	0.56	0.0	1.0	1.0	0.0	0.8	0.67	0.0	0.0	0.2	0.86	0.0	0.93	0.5	0.67	1.0	0.75	0.8	0.41	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.31	0.0	0.0	0.91	0.0	0.0	0.0	0.91	0.71	0.0	0.78	0.93	0.0	0.55	0.63	0.67	0.5	0.67	0.0	1.0	0.0	0.0	1.0	0.91	0.0	0.63	1.0	1.0	0.0	0.5	0.0	0.0	0.79	0.5	0.0
Cercis	805	0.87	0.0	0.0	1.0	0.98	1.0	0.94	0.0	0.0	1.0	0.78	1.0	1.0	0.0	0.0	1.0	0.0	0.89	1.0	1.0	0.33	0.0	0.6	0.96	1.0	0.5	0.0	0.0	0.97	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.68	0.0	0.0	0.57	0.0	1.0	0.5	0.0	0.0	0.82	0.0	0.94	1.0	1.0	0.0	1.0	0.93	0.94	0.77	0.73	0.0	0.0	1.0	1.0
Stellaria	2068	0.59	0.47	0.5	0.2	0.8	0.0	1.0	0.67	0.33	0.48	0.43	0.93	0.41	0.0	0.56	0.57	0.0	0.7	0.67	0.58	0.62	0.81	0.48	0.4	1.0	0.75	0.52	0.5	0.38	0.63	1.0	0.74	0.68	0.0	0.96	0.33	0.25	0.85	0.79	0.83	0.4	0.48	0.25	0.74	0.48	0.0	0.91	0.68	0.63	0.43	0.71	0.61	0.56	0.4	0.83	0.46	0.35	0.55	0.0	0.68	0.33	1.0
Systenotheca	84	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bothriochloa	282	0.93	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.92	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0
Lomatium	7548	0.72	0.74	0.64	0.81	0.86	0.79	0.81	0.75	0.67	0.75	0.63	0.87	0.4	1.0	0.72	0.88	1.0	0.86	0.84	0.65	0.72	0.6	0.57	0.7	0.59	0.65	0.51	0.69	0.68	0.72	0.78	0.83	0.74	0.0	0.93	0.78	0.48	0.87	0.89	0.6	0.4	0.61	0.72	0.72	0.52	0.0	0.73	0.8	0.69	0.53	0.67	0.62	0.76	0.7	0.7	0.64	0.56	0.76	0.03	0.87	0.64	0.91
Sanicula	5720	0.7	0.72	0.43	0.79	0.89	0.73	0.87	0.7	0.8	0.77	0.54	0.84	0.44	0.0	1.0	0.65	0.0	0.86	0.69	0.62	0.63	0.73	0.48	0.69	0.75	0.58	0.0	0.4	0.69	0.69	0.88	0.85	0.7	0.0	0.97	0.68	0.47	0.76	0.9	0.61	0.86	0.61	0.61	0.72	0.63	0.0	0.93	0.71	0.75	0.45	0.59	0.65	0.69	0.75	0.71	0.61	0.41	0.58	0.03	0.85	0.71	0.79
Pleuricospora	211	0.39	0.0	0.0	0.0	0.86	0.33	0.0	0.0	0.35	0.56	0.33	0.0	0.44	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.32	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.67	0.28	0.0	0.0	0.0	0.0	0.67	0.13	0.19	0.42	0.0	0.0	0.0	0.0
Descurainia	2633	0.72	0.33	0.38	1.0	1.0	0.0	0.0	1.0	0.0	0.57	0.65	1.0	0.88	1.0	0.62	0.7	0.0	0.0	0.87	0.6	0.53	0.0	0.6	0.0	0.5	0.61	0.61	0.09	0.0	0.54	0.88	0.92	0.75	0.0	0.95	0.0	0.0	0.9	0.89	0.0	1.0	0.56	0.0	0.75	0.5	0.0	1.0	0.71	0.38	0.45	0.0	0.0	1.0	0.0	0.8	0.5	0.5	0.62	0.35	0.81	0.0	0.0
Marsilea	634	0.7	0.0	0.0	1.0	0.83	0.5	1.0	1.0	0.0	0.33	0.29	0.6	1.0	0.5	0.0	0.67	1.0	0.79	0.73	0.67	0.38	0.4	1.0	0.0	0.43	0.5	0.0	0.44	0.67	0.17	0.86	0.67	0.75	0.0	1.0	0.6	0.5	0.7	0.82	0.0	0.35	0.63	0.5	1.0	0.85	0.0	0.0	0.44	0.44	0.4	0.6	0.0	0.71	0.42	0.88	1.0	0.68	1.0	0.0	0.89	0.75	1.0
Notholithocarpus	1142	0.88	0.0	0.0	0.0	0.94	0.0	0.0	0.0	0.99	0.89	1.0	0.0	0.94	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.66	0.87	0.0	0.0	0.0	0.89	1.0	1.0	0.0	0.9	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.79	0.99	0.89	0.0	0.91	0.81	1.0	0.9	0.0	0.73	0.0	0.0	1.0	0.91	0.0	0.75	0.05	0.92	0.0	1.0
Fendlerella	63	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hemitomes	62	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Digitaria	45	0.96	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Puccinellia	326	0.87	0.64	0.0	1.0	1.0	0.0	1.0	0.5	0.0	0.0	1.0	1.0	1.0	0.0	0.67	1.0	1.0	0.5	0.83	1.0	1.0	0.5	0.0	0.0	0.67	0.83	0.8	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.46	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.5	0.67	1.0	0.33	0.0	0.93	0.0
Cicuta	332	0.64	0.5	0.9	0.0	1.0	0.0	1.0	1.0	0.5	0.6	0.0	0.0	0.18	0.0	0.52	0.4	0.0	1.0	1.0	0.67	1.0	0.77	1.0	0.67	0.0	0.69	0.59	0.33	0.0	0.7	1.0	1.0	0.59	0.0	1.0	1.0	0.0	0.82	1.0	0.0	0.0	0.63	0.0	0.91	0.0	0.0	0.0	0.5	0.0	0.75	0.96	0.0	0.0	0.0	1.0	0.0	0.33	0.0	0.0	0.75	0.0	0.0
Lappula	228	0.9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Sibbaldia	268	0.63	0.0	0.23	0.0	1.0	0.0	0.0	0.0	0.0	0.67	0.85	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.13	0.0	0.0	0.57	0.63	0.0	0.0	0.5	0.0	0.67	1.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.38	0.0	0.0	0.0	0.0	0.0	0.17	0.64	0.68	0.0	0.0	0.0	0.0
Streptanthus	5342	0.75	0.88	0.84	0.43	0.92	0.71	0.75	0.91	0.92	0.91	0.73	0.92	0.95	0.67	0.61	0.91	0.0	0.79	0.33	0.75	0.6	0.8	0.64	0.77	0.76	0.57	0.86	0.67	0.77	0.71	0.0	0.91	0.92	0.0	0.98	0.0	0.47	0.99	0.81	0.0	1.0	0.55	0.0	0.5	0.74	0.0	1.0	0.79	0.77	0.79	1.0	0.72	0.54	0.0	0.92	0.64	0.65	0.66	0.12	1.0	0.75	0.88
Ceanothus	23797	0.86	0.94	1.0	0.79	0.97	0.85	0.96	0.91	0.94	0.96	0.73	1.0	0.96	0.86	0.94	0.98	0.0	0.92	0.93	0.97	0.62	0.94	0.65	0.92	0.33	0.83	0.92	0.88	0.98	0.95	0.99	0.97	0.88	0.0	0.96	1.0	0.96	0.96	0.82	0.98	1.0	0.52	0.86	0.88	0.86	0.0	0.89	0.8	0.95	0.93	0.96	0.86	0.77	1.0	0.98	0.91	0.66	0.76	0.09	0.74	0.85	0.96
Hesperocyparis	3068	0.78	0.93	0.0	0.2	1.0	0.0	0.88	0.67	0.33	1.0	0.5	1.0	1.0	0.0	0.0	0.9	0.0	0.8	1.0	0.83	0.0	0.85	0.5	0.8	0.0	0.6	0.0	0.94	0.92	0.88	0.95	0.0	0.71	0.0	0.92	0.0	0.0	1.0	0.71	0.76	0.0	0.36	0.63	0.75	0.8	0.0	0.84	0.63	0.0	0.87	1.0	0.81	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.75	0.81
Stylocline	1349	0.75	0.0	0.0	0.5	0.0	1.0	0.0	0.33	0.0	0.0	0.7	0.0	0.0	0.83	0.38	0.6	0.0	0.33	0.0	0.62	0.57	0.0	1.0	0.0	0.0	0.0	0.5	0.26	0.0	0.0	0.87	0.0	0.0	0.0	0.97	0.0	0.33	0.83	0.92	0.0	0.0	0.6	0.0	0.77	0.67	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.69	0.0	0.0
Arctomecon	33	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Antirrhinum	4108	0.77	0.78	0.0	1.0	0.94	0.9	0.81	1.0	0.0	1.0	0.62	0.9	0.29	0.83	0.53	0.92	0.0	0.81	1.0	0.69	0.75	0.81	0.52	0.68	0.92	0.0	0.8	0.46	0.81	0.8	0.81	0.57	0.52	0.0	0.97	0.0	0.69	0.82	0.89	0.0	0.0	0.5	0.33	0.69	0.69	0.0	0.91	0.61	0.64	0.54	1.0	0.76	1.0	1.0	0.98	0.57	0.5	0.79	0.09	0.69	0.33	0.33
Aristocapsa	33	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mohavea	699	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.54	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.0	0.0	0.88	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cucurbita	617	0.82	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.43	0.0	0.0	0.94	0.15	0.7	1.0	0.0	0.0	0.67	0.8	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0	0.95	0.0	0.0	0.9	0.9	0.0	1.0	0.47	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.57	0.0	0.2	0.87	0.0	0.0
Thelypodium	632	0.65	0.5	0.6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	1.0	0.0	0.0	0.8	0.71	0.0	0.0	1.0	0.0	0.0	0.9	0.52	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.31	0.64	0.0	0.0	0.0	0.0	0.0	0.89	0.0	0.0	0.3	0.0	1.0	0.0
